FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202202,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,3.82,0.59,-0.55,2.68,320.49,0,0,-0.77,-2.6,23.21,33.29,7.21,5.92,6.57,-0.12,0.93,80.1,140.48,158.36,58.41,512267592,11/12/2022 00:00:00
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202203,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,3.86,0.76,-0.52,2.58,325.35,0,0,0.72,-1.89,23.11,33.74,7.18,5.99,6.58,-0.12,0.95,79.6,140.33,159.11,61.82,512267592,11/12/2022 00:00:00
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202204,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,3.79,0.44,-0.2,3.15,322.47,0,0,-1.32,-3.19,19.72,30.55,6.18,5.48,6.62,-0.12,0.85,79.2,138.27,157.18,58.51,512267592,11/12/2022 00:00:00
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202205,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,3.82,0.69,-0.5,2.63,318.85,0,0,-2.48,-5.59,18.23,25.97,5.74,4.73,6.74,0,0.68,78.8,135.39,158.23,60.29,512267592,11/12/2022 00:00:00
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202206,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,3.82,0.69,-0.55,2.58,314.57,0,0,-2.15,-7.62,13.37,23.84,4.27,4.37,6.83,-0.36,0.56,78.1,133.82,156.01,56.26,512267592,11/12/2022 00:00:00
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202207,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,3.83,0.7,-0.02,3.11,326.81,0,0,2.91,-4.93,15.92,25.95,5.05,4.72,6.91,-0.24,0.66,78.3,142.29,165.92,62.98,512267592,11/12/2022 00:00:00
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202208,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,3.89,0.74,2.89,6.04,328.38,0,0,-1.42,-6.28,14.66,23.77,4.67,4.36,6.96,-0.12,0.57,78.7,139.54,156.92,57.38,512267592,11/12/2022 00:00:00
11376,הראל חיסכון לילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202209,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,4.06,0.73,-0.14,3.19,318.47,0,0,-3.84,-9.88,9.31,18.42,3.01,3.44,7.21,-0.24,0.34,77.4,132.86,154.48,55.95,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202201,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.47,0.55,1.73,6.65,491.39,0,0,-2.95,-2.95,50.31,66.96,14.55,10.8,13.7,-0.48,0.91,88.2,489.23,378.9,137.1,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202202,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.54,0.49,1.01,6.06,495.06,0,0,-0.48,-3.42,46.99,63.63,13.7,10.35,13.71,-0.96,0.87,87.8,492.06,385.84,141.32,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202203,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.6,0.54,1.5,6.56,509.78,0,0,1.64,-1.83,48.44,65.41,14.07,10.59,13.71,-0.96,0.9,87.8,504.74,402.14,144.94,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202204,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.59,0.38,0.63,5.84,494.56,0,0,-2.95,-4.73,39.56,58.48,11.75,9.65,13.82,-1.2,0.8,88,494.8,386.13,134.89,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202205,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.64,0.4,1.36,6.6,487.73,0,0,-3.91,-8.45,39.78,49.3,11.81,8.35,13.97,-0.96,0.66,88.3,482.88,392.41,140.4,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202206,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.68,0.44,1.21,6.45,466.3,0,0,-5.7,-13.67,26.18,41.48,8.06,7.19,14.26,-1.8,0.5,87.3,469.37,371.65,127.29,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202207,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.7,0.46,0.38,5.62,500.32,0,0,6.09,-8.41,32.74,47.87,9.9,8.14,14.46,-1.44,0.62,87.2,498.1,402.71,148.67,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202208,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,5.81,0.69,3.06,8.18,499.49,0,0,-1.85,-10.11,32.31,46.47,9.78,7.93,14.48,-1.2,0.57,87.9,497.66,389.4,131.09,512267592,11/12/2022 00:00:00
11377,הראל חיסכון לילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202209,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,6.14,0.46,1.22,6.9,464.26,0,0,-8.02,-17.32,19.14,32.64,6.01,5.81,15,-1.68,0.34,86.1,470.44,371.16,119.71,512267592,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202201,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.32,0.9,-0.37,4.05,366.85,0,0,-1.72,-1.72,18.45,24.25,5.81,4.44,4.36,0,1.02,87.8,97.39,79.43,44.98,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202202,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.45,0.83,-0.2,4.42,368.67,0,0,-0.7,-2.41,16.7,23.25,5.28,4.27,4.38,0,0.95,87.7,100.34,81.8,46.02,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202203,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.46,1.13,-0.4,3.93,374.34,0,0,0.48,-1.94,16.44,23.65,5.2,4.34,4.38,0.12,0.97,87.4,105.25,88.22,47.54,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202204,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.33,0.84,-0.23,4.26,374.26,0,0,-1.16,-3.08,14,21.5,4.46,3.97,4.43,0.12,0.84,87,104.51,86.91,42.52,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202205,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.54,0.78,-0.15,4.61,369.47,0,0,-2.52,-5.52,11.55,17.55,3.71,3.29,4.61,0.12,0.59,86.7,99.18,87.09,45.5,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202206,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.46,0.99,-0.19,4.28,368.16,0,0,-1.54,-6.97,8.58,16.37,2.78,3.08,4.67,-0.24,0.48,85.1,97.07,86.29,43.17,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202207,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.45,1.5,-0.14,3.81,381.12,0,0,2.48,-4.67,10.36,18.05,3.34,3.37,4.76,-0.12,0.6,84.5,93.99,78.86,43.24,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202208,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.52,1.65,-0.09,3.78,381.7,0,0,-0.83,-5.46,9.07,16.61,2.94,3.12,4.79,0,0.52,84.6,93.52,74.8,40.58,512065202,11/12/2022 00:00:00
11385,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מועט,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202209,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון מועט,5.48,1.15,-0.13,4.2,375.2,0,0,-2.78,-8.09,5.15,13.26,1.69,2.52,4.98,0,0.29,83.2,86.45,73.82,40.23,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202201,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,2.03,0.24,-0.33,1.46,169.39,0.01,0,-2.22,-2.22,24.94,33.49,7.7,5.95,6.86,-0.48,0.91,87.2,77.48,56.83,35.09,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202202,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.98,0.24,-0.26,1.48,169.79,0.01,0,-0.64,-2.85,22.69,32.22,7.05,5.74,6.88,-0.48,0.86,87.2,78.4,57,35.71,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202203,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,2.01,0.3,-0.22,1.49,172.19,0.01,0,0.55,-2.31,22.65,32.95,7.04,5.86,6.88,-0.36,0.88,86.9,80.32,59.31,36.4,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202204,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.97,0.23,-0.18,1.56,171.03,0.01,0,-1.58,-3.85,18.83,29.73,5.92,5.34,6.94,-0.36,0.77,86.5,79.9,58.12,33.58,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202205,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,2.01,0.27,-0.14,1.6,167.6,0.01,0,-2.95,-6.69,16.64,24.56,5.26,4.49,7.1,-0.36,0.58,86.3,75.89,59.05,33.26,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202206,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.97,0.29,-0.08,1.6,165.33,0.01,0,-2.33,-8.87,11.93,22.34,3.83,4.12,7.19,-0.72,0.46,85,71.73,55.67,30.95,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202207,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.99,0.33,-0.1,1.56,172.52,0.01,0,3.4,-5.77,14.9,25.16,4.74,4.59,7.31,-0.48,0.59,84.4,74.06,55.19,33.28,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202208,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.99,0.41,-0.05,1.53,172.22,0.01,0,-1.04,-6.75,14.15,23.7,4.51,4.35,7.34,-0.36,0.52,84.6,73.58,52.55,30.71,512065202,11/12/2022 00:00:00
11386,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון בינוני,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202209,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון בינוני,1.99,0.28,-0.12,1.59,166.98,0.01,0,-3.95,-10.43,8.01,18.24,2.6,3.41,7.59,-0.36,0.3,83,68.06,50.95,30.02,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202201,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.49,0.13,0.98,2.34,130.09,0,0,-3.82,-3.82,47.03,62.22,13.71,10.16,13.66,-1.92,0.86,89.3,125.97,75.43,32.76,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202202,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.52,0.09,0.53,1.96,131.32,0,0,-0.56,-4.36,43.32,60.45,12.75,9.92,13.67,-1.92,0.83,89.2,127.46,75.34,34.15,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202203,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.54,0.14,0.64,2.04,135.27,0,0,1.43,-2.99,44.71,63.26,13.11,10.3,13.67,-1.68,0.86,89.5,130.59,78.7,35.44,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202204,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.55,0.14,0.64,2.05,133.13,0,0,-3.08,-5.98,35.82,56.92,10.74,9.43,13.78,-1.8,0.76,89.4,130.17,75.54,30.48,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202205,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.57,0.07,0.4,1.9,129.13,0,0,-4.47,-10.18,33.79,47.28,10.19,8.05,13.98,-1.32,0.61,89.4,124.9,91.03,34.58,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202206,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.57,0.1,0.1,1.57,123.18,0,0,-5.84,-15.43,21.73,39.42,6.77,6.87,14.27,-2.28,0.45,89.7,121.16,88.26,31.86,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202207,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.6,0.16,0.13,1.57,132.96,0,0,6.64,-9.81,28.43,46.57,8.7,7.95,14.52,-1.92,0.58,89.7,127.36,92.87,38.1,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202208,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.61,0.18,0.44,1.87,132.56,0,0,-1.68,-11.33,28.43,44.76,8.7,7.68,14.55,-1.68,0.53,90.2,127.17,88.61,29.13,512065202,11/12/2022 00:00:00
11387,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד אחר חיסכון לכל ילד - חוסכים המעדיפים סיכון מוגבר,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202209,11/28/2016 12:00:00 AM,כלל האוכלוסיה,"מודל חכ""מ אחר",חיסכון לילד -חוסכים המעדיפים סיכון גבוה,1.65,0.13,0.2,1.72,123.56,0,0,-8.02,-18.44,14.73,31.23,4.69,5.59,15.06,-1.8,0.31,89.2,117.5,83.33,26.5,512065202,11/12/2022 00:00:00
11388,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד הלכתי הלכה יהודית,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202201,11/28/2016 12:00:00 AM,כלל האוכלוסיה,הלכתי,הלכה יהודית,3.04,0.3,-0.33,2.41,218.72,0,0,-2.49,-2.49,21.82,28.73,6.8,5.18,6.16,-0.84,0.88,99.3,100.17,71.33,26.98,512065202,11/12/2022 00:00:00
11388,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד הלכתי הלכה יהודית,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202202,11/28/2016 12:00:00 AM,כלל האוכלוסיה,הלכתי,הלכה יהודית,3.11,0.32,-0.28,2.51,218.16,0,0,-1.39,-3.85,19.33,26.29,6.07,4.78,6.22,-0.96,0.78,98.6,99.72,70.48,26.22,512065202,11/12/2022 00:00:00
11388,מיטב דש קופת גמל להשקעה לחיסכון ארוך טווח לילד הלכתי הלכה יהודית,קופת גמל להשקעה - חסכון לילד,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202203,11/28/2016 12:00:00 AM,כלל האוכלוסיה,הלכתי,הלכה יהודית,3.09,0.33,-0.13,2.63,222.81,0,0,0.9,-2.98,19.83,27.52,6.22,4.98,6.22,-0.84,0.82,98.6,101.57,76.1,28.06,512065202,11/12/2022 00:00:00
